cell_id_token,center_latitude,center_longitude,config_name
620,41.764767,-106.47714,config_1
621,46.70318,-113.407036,config_1
622,35.052834,-96.93146,config_1
623,29.946943,-95.526505,config_1
624,39.7829,-119.89958,config_1
625,29.978487,-95.79467,config_1
626,29.787214,-95.15474,config_1
627,34.670456,-106.79352,config_1
628,43.35411,-121.18988,config_1
629,45.10348,-111.2198,config_1
630,31.08724,-97.724525,config_1
631,29.518543,-98.401566,config_1
632,37.669632,-95.470764,config_1
633,41.83025,-110.5355,config_1
634,45.787617,-108.64669,config_1
635,45.54651,-122.57689,config_1
636,36.93586,-109.07633,config_1
637,36.24381,-115.11472,config_1
638,41.808613,-106.68856,config_1
639,43.073914,-108.36786,config_1
640,34.80192,-96.938896,config_1
641,37.743027,-100.03831,config_1
642,42.317764,-123.57305,config_1
643,39.53866,-119.7131,config_1
644,45.036346,-111.121,config_1
645,34.817585,-96.804016,config_1
646,45.016495,-123.93659,config_1
647,47.2373,-113.53421,config_1
648,34.6217,-96.427155,config_1
649,38.922497,-96.854515,config_1
650,43.55494,-109.68134,config_1
651,43.720573,-121.410736,config_1
652,42.231632,-124.360245,config_1
653,36.717384,-116.6081,config_1
654,34.35246,-97.14775,config_1
655,38.917664,-96.46118,config_1
656,46.56194,-112.42703,config_1
657,41.62504,-105.63352,config_1
658,38.907085,-119.71843,config_1
659,34.240753,-96.77502,config_1
660,43.573124,-116.366714,config_1
661,36.74267,-108.19015,config_1
662,40.190742,-99.36795,config_1
663,44.909573,-123.0282,config_1
664,44.32994,-116.05192,config_1
665,35.129562,-107.81676,config_1
666,32.76066,-96.98032,config_1
667,44.118385,-124.120346,config_1
668,39.368706,-119.24504,config_1
669,39.98303,-98.07994,config_1
670,39.490112,-118.792854,config_1
671,39.414948,-119.78082,config_1
672,32.843483,-96.77367,config_1
673,46.28925,-109.10511,config_1
674,30.032795,-96.92012,config_1
675,35.834206,-114.568275,config_1
676,34.710808,-97.23017,config_1
677,39.284985,-95.69294,config_1
678,32.738285,-96.85786,config_1
679,48.634144,-113.87153,config_1
680,48.532745,-113.05077,config_1
681,41.80738,-107.21784,config_1
682,34.51579,-96.974525,config_1
683,42.89528,-122.1188,config_1
684,36.14721,-115.13002,config_1
685,35.681957,-97.03527,config_1
686,46.910637,-116.98552,config_1
687,38.19327,-98.09545,config_1
688,34.22917,-96.65273,config_1
689,38.998917,-94.66554,config_1
690,40.04008,-98.48128,config_1
691,33.80624,-96.58413,config_1
692,44.026615,-123.02601,config_1
693,36.12765,-115.24656,config_1
694,32.296547,-107.64902,config_1
695,43.68931,-122.31046,config_1
696,41.843975,-96.467606,config_1
697,48.11518,-116.613914,config_1
698,43.23052,-111.08751,config_1
699,41.94636,-123.946785,config_1
700,38.252056,-97.70534,config_1
701,37.56558,-95.83504,config_1
702,35.517292,-94.98013,config_1
703,35.01801,-105.70049,config_1
704,41.24046,-104.49737,config_1
705,45.457,-122.42294,config_1
706,35.949196,-115.18581,config_1
707,43.782173,-110.53352,config_1
708,29.544155,-98.31845,config_1
709,39.017593,-94.770996,config_1
710,29.712677,-98.09567,config_1
711,48.35514,-113.97553,config_1
712,42.57585,-120.36153,config_1
713,30.782053,-97.65771,config_1
714,37.556404,-101.288925,config_1
715,45.87197,-111.932495,config_1
716,44.62809,-110.432365,config_1
717,43.691505,-116.33632,config_1
718,44.904095,-109.06688,config_1
719,32.240673,-106.73487,config_1
720,39.659214,-119.711624,config_1
721,34.090294,-105.64552,config_1
722,42.335995,-109.51445,config_1
723,45.939297,-119.6671,config_1
724,46.568733,-112.01561,config_1
725,41.981396,-120.3165,config_1
726,35.43695,-99.22626,config_1
727,43.79978,-110.18057,config_1
728,40.05658,-96.06518,config_1
729,45.542683,-122.62559,config_1
730,45.061443,-108.66825,config_1
731,44.423088,-122.905624,config_1
732,40.537586,-101.84912,config_1
733,38.93404,-95.80154,config_1
734,35.82619,-95.67025,config_1
735,30.428312,-97.618454,config_1
736,41.503605,-97.699036,config_1
737,43.564644,-116.32549,config_1
738,36.12879,-115.0568,config_1
739,41.92599,-112.64103,config_1
740,38.43054,-99.88983,config_1
741,44.215664,-108.87231,config_1
742,48.93918,-115.01156,config_1
743,45.269787,-110.8431,config_1
744,40.68606,-98.937004,config_1
745,38.400333,-98.74637,config_1
746,39.637547,-119.88961,config_1
747,41.354153,-97.5763,config_1
748,43.710354,-116.496506,config_1
749,41.104576,-105.16615,config_1
750,34.361324,-96.42294,config_1
751,35.3321,-96.89122,config_1
752,43.520733,-111.47788,config_1
753,32.331398,-108.67337,config_1
754,38.18859,-94.70019,config_1
755,41.73289,-103.24886,config_1
756,48.215797,-114.278915,config_1
757,45.62974,-109.27335,config_1
758,41.24435,-95.93428,config_1
759,38.836327,-113.9877,config_1
760,43.99171,-116.176926,config_1
761,32.793728,-96.70296,config_1
762,46.607273,-111.99471,config_1
763,31.276062,-95.44449,config_1
764,36.446274,-116.84058,config_1
765,41.423237,-106.7871,config_1
766,43.605186,-116.63804,config_1
767,48.13394,-114.45621,config_1
768,38.18899,-98.214966,config_1
769,43.25579,-117.01787,config_1
770,29.968102,-98.50771,config_1
771,36.4286,-114.54509,config_1
772,39.898823,-95.77475,config_1
773,32.236233,-109.08069,config_1
774,40.681927,-98.7547,config_1
775,39.2176,-96.458115,config_1
776,36.07117,-115.14669,config_1
777,45.519836,-122.43596,config_1
778,33.08787,-98.15694,config_1
779,43.576096,-116.19922,config_1
780,45.37944,-122.84422,config_1
781,34.792328,-105.06121,config_1
782,41.110058,-101.41009,config_1
783,34.436928,-97.1344,config_1
784,44.05199,-121.28595,config_1
785,45.59054,-121.54793,config_1
786,30.506332,-97.70808,config_1
787,45.088978,-121.555916,config_1
788,41.1867,-95.97881,config_1
789,33.149014,-97.095764,config_1
790,30.377237,-97.911255,config_1
791,43.075695,-114.13169,config_1
792,40.986435,-96.642456,config_1
793,38.098183,-117.59303,config_1
794,35.70109,-115.36958,config_1
795,30.21151,-97.736435,config_1
796,37.346268,-95.24862,config_1
797,36.216396,-114.64985,config_1
798,43.87208,-121.442635,config_1
799,38.931763,-95.07991,config_1
800,35.482002,-97.34568,config_1
801,44.66415,-111.094574,config_1
802,46.111504,-112.85916,config_1
803,40.63079,-97.08728,config_1
804,40.652973,-99.78635,config_1
805,34.250763,-96.9579,config_1
806,30.158333,-95.38139,config_1
807,37.736343,-117.23482,config_1
808,35.076763,-100.10638,config_1
809,36.62119,-116.37165,config_1
810,45.120388,-109.07147,config_1
811,30.712505,-97.94918,config_1
812,38.2307,-118.022095,config_1
813,45.1813,-109.27589,config_1
814,39.54127,-95.11233,config_1
815,39.42425,-96.79004,config_1
816,34.85928,-95.53023,config_1
